step,elapsed_seconds,elapsed_hours,ambient_temp_c
888,266400,74.0,22.99
889,266700,74.08333333333333,22.982
890,267000,74.16666666666666,22.973
891,267300,74.25,22.965
892,267600,74.33333333333333,22.957
893,267900,74.41666666666666,22.948
894,268200,74.5,22.94
895,268500,74.58333333333333,22.932
896,268800,74.66666666666666,22.923
897,269100,74.75,22.915
898,269400,74.83333333333333,22.907
899,269700,74.91666666666666,22.898
900,270000,75.0,22.89
901,270300,75.08333333333333,22.876
902,270600,75.16666666666666,22.862
903,270900,75.25,22.848
904,271200,75.33333333333333,22.833
905,271500,75.41666666666666,22.819
906,271800,75.5,22.805
907,272100,75.58333333333333,22.791
908,272400,75.66666666666666,22.777
909,272700,75.75,22.762
910,273000,75.83333333333333,22.748
911,273300,75.91666666666666,22.734
912,273600,76.0,22.72
913,273900,76.08333333333333,22.709
914,274200,76.16666666666666,22.698
915,274500,76.25,22.688
916,274800,76.33333333333333,22.677
917,275100,76.41666666666666,22.666
918,275400,76.5,22.655
919,275700,76.58333333333333,22.644
920,276000,76.66666666666666,22.633
921,276300,76.75,22.622
922,276600,76.83333333333333,22.612
923,276900,76.91666666666666,22.601
924,277200,77.0,22.59
925,277500,77.08333333333333,22.633
926,277800,77.16666666666666,22.677
927,278100,77.25,22.72
928,278400,77.33333333333333,22.763
929,278700,77.41666666666666,22.807
930,279000,77.5,22.85
931,279300,77.58333333333333,22.893
932,279600,77.66666666666666,22.937
933,279900,77.75,22.98
934,280200,77.83333333333333,23.023
935,280500,77.91666666666666,23.067
936,280800,78.0,23.11
937,281100,78.08333333333333,23.197
938,281400,78.16666666666666,23.283
939,281700,78.25,23.37
940,282000,78.33333333333333,23.457
941,282300,78.41666666666666,23.543
942,282600,78.5,23.63
943,282900,78.58333333333333,23.717
944,283200,78.66666666666666,23.803
945,283500,78.75,23.89
946,283800,78.83333333333333,23.977
947,284100,78.91666666666666,24.063
948,284400,79.0,24.15
949,284700,79.08333333333333,24.282
950,285000,79.16666666666666,24.413
951,285300,79.25,24.545
952,285600,79.33333333333333,24.677
953,285900,79.41666666666666,24.808
954,286200,79.5,24.94
955,286500,79.58333333333333,25.072
956,286800,79.66666666666666,25.203
957,287100,79.75,25.335
958,287400,79.83333333333333,25.467
959,287700,79.91666666666666,25.598
960,288000,80.0,25.73
961,288300,80.08333333333333,25.92
962,288600,80.16666666666666,26.11
963,288900,80.25,26.3
964,289200,80.33333333333333,26.49
965,289500,80.41666666666666,26.68
966,289800,80.5,26.87
967,290100,80.58333333333333,27.06
968,290400,80.66666666666666,27.25
969,290700,80.75,27.44
970,291000,80.83333333333333,27.63
971,291300,80.91666666666666,27.82
972,291600,81.0,28.01
973,291900,81.08333333333333,28.185
974,292200,81.16666666666666,28.36
975,292500,81.25,28.535
976,292800,81.33333333333333,28.71
977,293100,81.41666666666666,28.885
978,293400,81.5,29.06
979,293700,81.58333333333333,29.235
980,294000,81.66666666666666,29.41
981,294300,81.75,29.585
982,294600,81.83333333333333,29.76
983,294900,81.91666666666666,29.935
984,295200,82.0,30.11
985,295500,82.08333333333333,30.234
986,295800,82.16666666666666,30.358
987,296100,82.25,30.482
988,296400,82.33333333333333,30.607
989,296700,82.41666666666666,30.731
990,297000,82.5,30.855
991,297300,82.58333333333333,30.979
992,297600,82.66666666666666,31.103
993,297900,82.75,31.228
994,298200,82.83333333333333,31.352
995,298500,82.91666666666666,31.476
996,298800,83.0,31.6
997,299100,83.08333333333333,31.678
998,299400,83.16666666666666,31.757
999,299700,83.25,31.835
1000,300000,83.33333333333333,31.913
1001,300300,83.41666666666666,31.992
1002,300600,83.5,32.07
1003,300900,83.58333333333333,32.148
1004,301200,83.66666666666666,32.227
1005,301500,83.75,32.305
1006,301800,83.83333333333333,32.383
1007,302100,83.91666666666666,32.462
1008,302400,84.0,32.54
1009,302700,84.08333333333333,32.582
1010,303000,84.16666666666666,32.623
1011,303300,84.25,32.665
1012,303600,84.33333333333333,32.707
1013,303900,84.41666666666666,32.748
1014,304200,84.5,32.79
1015,304500,84.58333333333333,32.832
1016,304800,84.66666666666666,32.873
1017,305100,84.75,32.915
1018,305400,84.83333333333333,32.957
1019,305700,84.91666666666666,32.998
1020,306000,85.0,33.04
1021,306300,85.08333333333333,33.042
1022,306600,85.16666666666666,33.045
1023,306900,85.25,33.048
1024,307200,85.33333333333333,33.05
1025,307500,85.41666666666666,33.052
1026,307800,85.5,33.055
1027,308100,85.58333333333333,33.058
1028,308400,85.66666666666666,33.06
1029,308700,85.75,33.062
1030,309000,85.83333333333333,33.065
1031,309300,85.91666666666666,33.068
1032,309600,86.0,33.07
1033,309900,86.08333333333333,33.032
1034,310200,86.16666666666666,32.993
1035,310500,86.25,32.955
1036,310800,86.33333333333333,32.917
1037,311100,86.41666666666666,32.878
1038,311400,86.5,32.84
1039,311700,86.58333333333333,32.802
1040,312000,86.66666666666666,32.763
1041,312300,86.75,32.725
1042,312600,86.83333333333333,32.687
1043,312900,86.91666666666666,32.648
1044,313200,87.0,32.61
1045,313500,87.08333333333333,32.524
1046,313800,87.16666666666666,32.438
1047,314100,87.25,32.352
1048,314400,87.33333333333333,32.267
1049,314700,87.41666666666666,32.181
1050,315000,87.5,32.095
1051,315300,87.58333333333333,32.009
1052,315600,87.66666666666666,31.923
1053,315900,87.75,31.838
1054,316200,87.83333333333333,31.752
1055,316500,87.91666666666666,31.666
1056,316800,88.0,31.58
1057,317100,88.08333333333333,31.371
1058,317400,88.16666666666666,31.162
1059,317700,88.25,30.952
1060,318000,88.33333333333333,30.743
1061,318300,88.41666666666666,30.534
1062,318600,88.5,30.325
1063,318900,88.58333333333333,30.116
1064,319200,88.66666666666666,29.907
1065,319500,88.75,29.697
1066,319800,88.83333333333333,29.488
1067,320100,88.91666666666666,29.279
1068,320400,89.0,29.07
1069,320700,89.08333333333333,28.879
1070,321000,89.16666666666666,28.688
1071,321300,89.25,28.498
1072,321600,89.33333333333333,28.307
1073,321900,89.41666666666666,28.116
1074,322200,89.5,27.925
1075,322500,89.58333333333333,27.734
1076,322800,89.66666666666666,27.543
1077,323100,89.75,27.352
1078,323400,89.83333333333333,27.162
1079,323700,89.91666666666666,26.971
1080,324000,90.0,26.78
1081,324300,90.08333333333333,26.709
1082,324600,90.16666666666666,26.638
1083,324900,90.25,26.568
1084,325200,90.33333333333333,26.497
1085,325500,90.41666666666666,26.426
1086,325800,90.5,26.355
1087,326100,90.58333333333333,26.284
1088,326400,90.66666666666666,26.213
1089,326700,90.75,26.142
1090,327000,90.83333333333333,26.072
1091,327300,90.91666666666666,26.001
1092,327600,91.0,25.93
1093,327900,91.08333333333333,25.858
1094,328200,91.16666666666666,25.785
1095,328500,91.25,25.712
1096,328800,91.33333333333333,25.64
1097,329100,91.41666666666666,25.568
1098,329400,91.5,25.495
1099,329700,91.58333333333333,25.423
1100,330000,91.66666666666666,25.35
1101,330300,91.75,25.278
1102,330600,91.83333333333333,25.205
1103,330900,91.91666666666666,25.133
1104,331200,92.0,25.06
1105,331500,92.08333333333333,24.993
1106,331800,92.16666666666666,24.925
1107,332100,92.25,24.857
1108,332400,92.33333333333333,24.79
1109,332700,92.41666666666666,24.723
1110,333000,92.5,24.655
1111,333300,92.58333333333333,24.588
1112,333600,92.66666666666666,24.52
1113,333900,92.75,24.452
1114,334200,92.83333333333333,24.385
1115,334500,92.91666666666666,24.318
1116,334800,93.0,24.25
1117,335100,93.08333333333333,24.193
1118,335400,93.16666666666666,24.135
1119,335700,93.25,24.078
1120,336000,93.33333333333333,24.02
1121,336300,93.41666666666666,23.963
1122,336600,93.5,23.905
1123,336900,93.58333333333333,23.848
1124,337200,93.66666666666666,23.79
1125,337500,93.75,23.732
1126,337800,93.83333333333333,23.675
1127,338100,93.91666666666666,23.618
1128,338400,94.0,23.56
1129,338700,94.08333333333333,23.508
1130,339000,94.16666666666666,23.455
1131,339300,94.25,23.402
1132,339600,94.33333333333333,23.35
1133,339900,94.41666666666666,23.298
1134,340200,94.5,23.245
1135,340500,94.58333333333333,23.193
1136,340800,94.66666666666666,23.14
1137,341100,94.75,23.088
1138,341400,94.83333333333333,23.035
1139,341700,94.91666666666666,22.983
1140,342000,95.0,22.93
1141,342300,95.08333333333333,22.882
1142,342600,95.16666666666666,22.833
1143,342900,95.25,22.785
1144,343200,95.33333333333333,22.737
1145,343500,95.41666666666666,22.688
1146,343800,95.5,22.64
1147,344100,95.58333333333333,22.592
1148,344400,95.66666666666666,22.543
1149,344700,95.75,22.495
1150,345000,95.83333333333333,22.447
1151,345300,95.91666666666666,22.398
1152,345600,96.0,22.35
1153,345900,96.08333333333333,22.305
1154,346200,96.16666666666666,22.26
1155,346500,96.25,22.215
1156,346800,96.33333333333333,22.17
1157,347100,96.41666666666666,22.125
1158,347400,96.5,22.08
1159,347700,96.58333333333333,22.035
1160,348000,96.66666666666666,21.99
1161,348300,96.75,21.945
1162,348600,96.83333333333333,21.9
1163,348900,96.91666666666666,21.855
1164,349200,97.0,21.81
1165,349500,97.08333333333333,21.771
1166,349800,97.16666666666666,21.732
1167,350100,97.25,21.692
1168,350400,97.33333333333333,21.653
1169,350700,97.41666666666666,21.614
1170,351000,97.5,21.575
1171,351300,97.58333333333333,21.536
1172,351600,97.66666666666666,21.497
1173,351900,97.75,21.458
1174,352200,97.83333333333333,21.418
1175,352500,97.91666666666666,21.379
1176,352800,98.0,21.34
1177,353100,98.08333333333333,21.303
1178,353400,98.16666666666666,21.267
1179,353700,98.25,21.23
1180,354000,98.33333333333333,21.193
1181,354300,98.41666666666666,21.157
1182,354600,98.5,21.12
1183,354900,98.58333333333333,21.083
1184,355200,98.66666666666666,21.047
1185,355500,98.75,21.01
1186,355800,98.83333333333333,20.973
1187,356100,98.91666666666666,20.937
1188,356400,99.0,20.9
1189,356700,99.08333333333333,20.868
1190,357000,99.16666666666666,20.837
1191,357300,99.25,20.805
1192,357600,99.33333333333333,20.773
1193,357900,99.41666666666666,20.742
1194,358200,99.5,20.71
1195,358500,99.58333333333333,20.678
1196,358800,99.66666666666666,20.647
1197,359100,99.75,20.615
1198,359400,99.83333333333333,20.583
1199,359700,99.91666666666666,20.552
1200,360000,100.0,20.52
1201,360300,100.08333333333333,20.503
1202,360600,100.16666666666666,20.487
1203,360900,100.25,20.47
1204,361200,100.33333333333333,20.453
1205,361500,100.41666666666666,20.437
1206,361800,100.5,20.42
1207,362100,100.58333333333333,20.403
1208,362400,100.66666666666666,20.387
1209,362700,100.75,20.37
1210,363000,100.83333333333333,20.353
1211,363300,100.91666666666666,20.337
1212,363600,101.0,20.32
1213,363900,101.08333333333333,20.472
1214,364200,101.16666666666666,20.625
1215,364500,101.25,20.778
1216,364800,101.33333333333333,20.93
1217,365100,101.41666666666666,21.082
1218,365400,101.5,21.235
1219,365700,101.58333333333333,21.387
1220,366000,101.66666666666666,21.54
1221,366300,101.75,21.692
1222,366600,101.83333333333333,21.845
1223,366900,101.91666666666666,21.997
1224,367200,102.0,22.15
1225,367500,102.08333333333333,22.395
1226,367800,102.16666666666666,22.64
1227,368100,102.25,22.885
1228,368400,102.33333333333333,23.13
1229,368700,102.41666666666666,23.375
1230,369000,102.5,23.62
1231,369300,102.58333333333333,23.865
1232,369600,102.66666666666666,24.11
1233,369900,102.75,24.355
1234,370200,102.83333333333333,24.6
1235,370500,102.91666666666666,24.845
1236,370800,103.0,25.09
1237,371100,103.08333333333333,25.322
1238,371400,103.16666666666666,25.553
1239,371700,103.25,25.785
1240,372000,103.33333333333333,26.017
1241,372300,103.41666666666666,26.248
1242,372600,103.5,26.48
1243,372900,103.58333333333333,26.712
1244,373200,103.66666666666666,26.943
1245,373500,103.75,27.175
1246,373800,103.83333333333333,27.407
1247,374100,103.91666666666666,27.638
1248,374400,104.0,27.87
1249,374700,104.08333333333333,28.074
1250,375000,104.16666666666666,28.278
1251,375300,104.25,28.482
1252,375600,104.33333333333333,28.687
1253,375900,104.41666666666666,28.891
1254,376200,104.5,29.095
1255,376500,104.58333333333333,29.299
1256,376800,104.66666666666666,29.503
1257,377100,104.75,29.708
1258,377400,104.83333333333333,29.912
1259,377700,104.91666666666666,30.116
1260,378000,105.0,30.32
1261,378300,105.08333333333333,30.482
1262,378600,105.16666666666666,30.645
1263,378900,105.25,30.808
1264,379200,105.33333333333333,30.97
1265,379500,105.41666666666666,31.132
1266,379800,105.5,31.295
1267,380100,105.58333333333333,31.457
1268,380400,105.66666666666666,31.62
1269,380700,105.75,31.783
1270,381000,105.83333333333333,31.945
1271,381300,105.91666666666666,32.107
1272,381600,106.0,32.27
1273,381900,106.08333333333333,32.38
1274,382200,106.16666666666666,32.49
1275,382500,106.25,32.6
1276,382800,106.33333333333333,32.71
1277,383100,106.41666666666666,32.82
1278,383400,106.5,32.93
1279,383700,106.58333333333333,33.04
1280,384000,106.66666666666666,33.15
1281,384300,106.75,33.26
1282,384600,106.83333333333333,33.37
1283,384900,106.91666666666666,33.48
1284,385200,107.0,33.59
1285,385500,107.08333333333333,33.649
1286,385800,107.16666666666666,33.708
1287,386100,107.25,33.768
1288,386400,107.33333333333333,33.827
1289,386700,107.41666666666666,33.886
1290,387000,107.5,33.945
1291,387300,107.58333333333333,34.004
1292,387600,107.66666666666666,34.063
1293,387900,107.75,34.122
1294,388200,107.83333333333333,34.182
1295,388500,107.91666666666666,34.241
1296,388800,108.0,34.3
1297,389100,108.08333333333333,34.327
1298,389400,108.16666666666666,34.353
1299,389700,108.25,34.38
1300,390000,108.33333333333333,34.407
1301,390300,108.41666666666666,34.433
1302,390600,108.5,34.46
1303,390900,108.58333333333333,34.487
1304,391200,108.66666666666666,34.513
1305,391500,108.75,34.54
1306,391800,108.83333333333333,34.567
1307,392100,108.91666666666666,34.593
1308,392400,109.0,34.62
1309,392700,109.08333333333333,34.613
1310,393000,109.16666666666666,34.607
1311,393300,109.25,34.6
1312,393600,109.33333333333333,34.593
1313,393900,109.41666666666666,34.587
1314,394200,109.5,34.58
1315,394500,109.58333333333333,34.573
1316,394800,109.66666666666666,34.567
1317,395100,109.75,34.56
1318,395400,109.83333333333333,34.553
1319,395700,109.91666666666666,34.547
1320,396000,110.0,34.54
1321,396300,110.08333333333333,34.491
1322,396600,110.16666666666666,34.442
1323,396900,110.25,34.392
1324,397200,110.33333333333333,34.343
1325,397500,110.41666666666666,34.294
1326,397800,110.5,34.245
1327,398100,110.58333333333333,34.196
1328,398400,110.66666666666666,34.147
1329,398700,110.75,34.098
1330,399000,110.83333333333333,34.048
1331,399300,110.91666666666666,33.999
1332,399600,111.0,33.95
1333,399900,111.08333333333333,33.855
1334,400200,111.16666666666666,33.76
1335,400500,111.25,33.665
1336,400800,111.33333333333333,33.57
1337,401100,111.41666666666666,33.475
1338,401400,111.5,33.38
1339,401700,111.58333333333333,33.285
1340,402000,111.66666666666666,33.19
1341,402300,111.75,33.095
1342,402600,111.83333333333333,33.0
1343,402900,111.91666666666666,32.905
1344,403200,112.0,32.81
1345,403500,112.08333333333333,32.621
1346,403800,112.16666666666666,32.432
1347,404100,112.25,32.242
1348,404400,112.33333333333333,32.053
1349,404700,112.41666666666666,31.864
1350,405000,112.5,31.675
1351,405300,112.58333333333333,31.486
1352,405600,112.66666666666666,31.297
1353,405900,112.75,31.108
1354,406200,112.83333333333333,30.918
1355,406500,112.91666666666666,30.729
1356,406800,113.0,30.54
1357,407100,113.08333333333333,30.286
1358,407400,113.16666666666666,30.032
1359,407700,113.25,29.778
1360,408000,113.33333333333333,29.523
1361,408300,113.41666666666666,29.269
1362,408600,113.5,29.015
1363,408900,113.58333333333333,28.761
1364,409200,113.66666666666666,28.507
1365,409500,113.75,28.252
1366,409800,113.83333333333333,27.998
1367,410100,113.91666666666666,27.744
1368,410400,114.0,27.49
1369,410700,114.08333333333333,27.407
1370,411000,114.16666666666666,27.323
1371,411300,114.25,27.24
1372,411600,114.33333333333333,27.157
1373,411900,114.41666666666666,27.073
1374,412200,114.5,26.99
1375,412500,114.58333333333333,26.907
1376,412800,114.66666666666666,26.823
1377,413100,114.75,26.74
1378,413400,114.83333333333333,26.657
1379,413700,114.91666666666666,26.573
1380,414000,115.0,26.49
1381,414300,115.08333333333333,26.419
1382,414600,115.16666666666666,26.348
1383,414900,115.25,26.278
1384,415200,115.33333333333333,26.207
1385,415500,115.41666666666666,26.136
1386,415800,115.5,26.065
1387,416100,115.58333333333333,25.994
1388,416400,115.66666666666666,25.923
1389,416700,115.75,25.852
1390,417000,115.83333333333333,25.782
1391,417300,115.91666666666666,25.711
1392,417600,116.0,25.64
1393,417900,116.08333333333333,25.578
1394,418200,116.16666666666666,25.515
1395,418500,116.25,25.452
1396,418800,116.33333333333333,25.39
1397,419100,116.41666666666666,25.328
1398,419400,116.5,25.265
1399,419700,116.58333333333333,25.203
1400,420000,116.66666666666666,25.14
1401,420300,116.75,25.078
1402,420600,116.83333333333333,25.015
1403,420900,116.91666666666666,24.953
1404,421200,117.0,24.89
1405,421500,117.08333333333333,24.832
1406,421800,117.16666666666666,24.773
1407,422100,117.25,24.715
1408,422400,117.33333333333333,24.657
1409,422700,117.41666666666666,24.598
1410,423000,117.5,24.54
1411,423300,117.58333333333333,24.482
